RESPONDENT_ID,SURVEY_ID,CHOICE_SET,LABEL,CHOICE_INDICATOR,LIVSTIDSINDKOMST,ARBEJDSLOSHED,LAENGDE,ADGANGSKVOTIENT,ABENHED,JOBTYPE,PLACERING,Q3_EDUCATION_O1_JEG_GAR_I_3_G,Q3_EDUCATION_O2_JEG_GAR_I_2_G,Q3_EDUCATION_O3_JEG_GAR_I_1_G,Q3_EDUCATION_O4_JEG_GAR_I_2_HF,Q3_EDUCATION_O5_JEG_GAR_I_1_HF,Q3_EDUCATION_O6_JEG_HAR_SABBATAR,Q3_EDUCATION_O7_INGEN_AF_OVENSTAENDE,Q4_SABBATAR,Q5_GENDER_O1_KVINDE,Q5_GENDER_O2_MAND,Q5_GENDER_O3_ANDET,Q7_SIZE_OF_CITY_O1_OVER_1_MIO_INDBYGGER_KOBENHAVN,Q7_SIZE_OF_CITY_O2_MELLEM_100_000_OG_1_MIO_INDBYGGERE_AARHUS_ODENSE_OG_AALBORG,Q7_SIZE_OF_CITY_O3_MELLEM_50_000_OG_100_000_INDBYGGERE,Q7_SIZE_OF_CITY_O4_MELLEM_20_000_OG_50_000_INDBYGGERE,Q7_SIZE_OF_CITY_O5_UNDER_20_000_INDBYGGERE,Q8_PARENT_EDUCATION_O1_FOLKESKOLE,Q8_PARENT_EDUCATION_O2_GYMNASIE_STX_HHX_HTX_HF,Q8_PARENT_EDUCATION_O3_ERHVERVSUDDANNELSE,Q8_PARENT_EDUCATION_O4_KORT_VIDEREGAENDE_UDDANNELSE_TYPISK_ERHVERVSAKADEMIUDDANNELSER,Q8_PARENT_EDUCATION_O5_MELLEMLANG_VIDEREGAENDE_UDDANNELSE_TYPISK_PROFESSIONSBACHELORER,Q8_PARENT_EDUCATION_O6_LANG_VIDEREGAENDE_UDDANNELSE_TYPISK_UNIVERSITETSUDDANNELSER,Q8_PARENT_EDUCATION_O7_VED_IKKE,Q12_EDUCATION,Q13_HAVE_YOU_APPLIED_FOR_A_HIGHER_EDUCATION_YET_O1_JA,Q13_HAVE_YOU_APPLIED_FOR_A_HIGHER_EDUCATION_YET_O2_NEJ_MEN_JEG_PLANLAEGGER_AT_GORE_DET_I_AR,Q13_HAVE_YOU_APPLIED_FOR_A_HIGHER_EDUCATION_YET_O3_NEJ_OG_JEG_PLANLAEGGER_IKKE_AT_GORE_DET_I_AR,Q14_EDUCATION,Q3_EDUCATION_O2_JEG_GAR_I_2_HF,Q3_EDUCATION_O3_JEG_HAR_SABBATAR,Q3_EDUCATION_O4_INGEN_AF_OVENSTAENDE
191584197,191584197,5,2,0,25,5,3.5,Alle optaget,Specifikke jobs,Ikke-velfærdsjobs,store byer1,1,NA,NA,NA,NA,NA,NA,NULL,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,9.6,0,0,1,NULL,0,0,0
191588635,191588635,1,1,1,13,20,5,Alle optaget,Mange jobs,Velfærdsjobs,små byer,1,NA,NA,NA,NA,NA,NA,NULL,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,8.5,1,0,0,Fyisk København(Niel Bohr),0,0,0
191588635,191588635,1,2,0,25,10,2,10,Specifikke jobs,Ikke-velfærdsjobs,store byer1,1,NA,NA,NA,NA,NA,NA,NULL,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,8.5,1,0,0,Fyisk København(Niel Bohr),0,0,0
191588635,191588635,2,1,1,25,5,3.5,Alle optaget,Mange jobs,Velfærdsjobs,store byer2,1,NA,NA,NA,NA,NA,NA,NULL,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,8.5,1,0,0,Fyisk København(Niel Bohr),0,0,0
191588635,191588635,2,2,0,13,20,2,6,Specifikke jobs,Ikke-velfærdsjobs,små byer,1,NA,NA,NA,NA,NA,NA,NULL,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,8.5,1,0,0,Fyisk København(Niel Bohr),0,0,0
191588635,191588635,3,1,0,13,20,4,10,Mange jobs,Ikke-velfærdsjobs,store byer1,1,NA,NA,NA,NA,NA,NA,NULL,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,8.5,1,0,0,Fyisk København(Niel Bohr),0,0,0
191588635,191588635,3,2,1,21,15,5,6,Specifikke jobs,Velfærdsjobs,små byer,1,NA,NA,NA,NA,NA,NA,NULL,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,8.5,1,0,0,Fyisk København(Niel Bohr),0,0,0
191588635,191588635,4,1,1,21,15,2,Kun kvote 2,Mange jobs,Velfærdsjobs,store byer2,1,NA,NA,NA,NA,NA,NA,NULL,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,8.5,1,0,0,Fyisk København(Niel Bohr),0,0,0
191588635,191588635,4,2,0,17,10,3.5,10,Specifikke jobs,Ikke-velfærdsjobs,små byer,1,NA,NA,NA,NA,NA,NA,NULL,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,8.5,1,0,0,Fyisk København(Niel Bohr),0,0,0
191588635,191588635,5,1,1,21,20,5,Kun kvote 2,Specifikke jobs,Velfærdsjobs,store byer1,1,NA,NA,NA,NA,NA,NA,NULL,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,8.5,1,0,0,Fyisk København(Niel Bohr),0,0,0
191588635,191588635,5,2,0,17,15,4,6,Mange jobs,Ikke-velfærdsjobs,store byer2,1,NA,NA,NA,NA,NA,NA,NULL,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,8.5,1,0,0,Fyisk København(Niel Bohr),0,0,0
191597264,191597264,1,1,0,13,10,2,Kun kvote 2,Mange jobs,Ikke-velfærdsjobs,små byer,1,NA,NA,NA,NA,NA,NA,NULL,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,11,0,0,1,NULL,0,0,0
191597264,191597264,1,2,1,17,5,5,6,Specifikke jobs,Velfærdsjobs,store byer1,1,NA,NA,NA,NA,NA,NA,NULL,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,11,0,0,1,NULL,0,0,0
191597264,191597264,2,1,0,13,20,4,10,Specifikke jobs,Ikke-velfærdsjobs,små byer,1,NA,NA,NA,NA,NA,NA,NULL,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,11,0,0,1,NULL,0,0,0
191597264,191597264,2,2,1,21,15,3.5,Alle optaget,Mange jobs,Velfærdsjobs,store byer1,1,NA,NA,NA,NA,NA,NA,NULL,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,11,0,0,1,NULL,0,0,0
191597264,191597264,3,1,0,25,5,2,Kun kvote 2,Specifikke jobs,Ikke-velfærdsjobs,store byer1,1,NA,NA,NA,NA,NA,NA,NULL,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,11,0,0,1,NULL,0,0,0
191597264,191597264,3,2,1,21,20,4,Alle optaget,Mange jobs,Velfærdsjobs,store byer2,1,NA,NA,NA,NA,NA,NA,NULL,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,11,0,0,1,NULL,0,0,0
191597264,191597264,4,1,0,13,20,5,Alle optaget,Specifikke jobs,Ikke-velfærdsjobs,små byer,1,NA,NA,NA,NA,NA,NA,NULL,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,11,0,0,1,NULL,0,0,0
191597264,191597264,4,2,1,21,10,4,6,Mange jobs,Velfærdsjobs,store byer2,1,NA,NA,NA,NA,NA,NA,NULL,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,11,0,0,1,NULL,0,0,0
191597264,191597264,5,1,1,25,5,2,6,Mange jobs,Velfærdsjobs,store byer1,1,NA,NA,NA,NA,NA,NA,NULL,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,11,0,0,1,NULL,0,0,0
191597264,191597264,5,2,0,17,20,3.5,Kun kvote 2,Specifikke jobs,Ikke-velfærdsjobs,store byer2,1,NA,NA,NA,NA,NA,NA,NULL,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,11,0,0,1,NULL,0,0,0
191605813,191605813,1,1,0,17,15,2,Alle optaget,Specifikke jobs,Velfærdsjobs,store byer1,0,NA,NA,NA,NA,NA,NA,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,9.8,0,0,1,NULL,0,1,0
191605813,191605813,1,2,1,13,10,4,10,Mange jobs,Ikke-velfærdsjobs,store byer2,0,NA,NA,NA,NA,NA,NA,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,9.8,0,0,1,NULL,0,1,0
191605813,191605813,2,1,1,25,10,2,6,Mange jobs,Ikke-velfærdsjobs,store byer1,0,NA,NA,NA,NA,NA,NA,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,9.8,0,0,1,NULL,0,1,0
191605813,191605813,2,2,0,21,15,5,Kun kvote 2,Specifikke jobs,Ikke-velfærdsjobs,små byer,0,NA,NA,NA,NA,NA,NA,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,9.8,0,0,1,NULL,0,1,0
191605813,191605813,3,1,0,21,5,4,10,Specifikke jobs,Ikke-velfærdsjobs,store byer1,0,NA,NA,NA,NA,NA,NA,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,9.8,0,0,1,NULL,0,1,0
191605813,191605813,3,2,1,17,20,5,6,Mange jobs,Velfærdsjobs,små byer,0,NA,NA,NA,NA,NA,NA,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,9.8,0,0,1,NULL,0,1,0
191605813,191605813,4,1,0,13,5,2,Kun kvote 2,Specifikke jobs,Velfærdsjobs,store byer1,0,NA,NA,NA,NA,NA,NA,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,9.8,0,0,1,NULL,0,1,0
191605813,191605813,4,2,1,25,15,4,Alle optaget,Mange jobs,Ikke-velfærdsjobs,små byer,0,NA,NA,NA,NA,NA,NA,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,9.8,0,0,1,NULL,0,1,0
191605813,191605813,5,1,0,25,5,3.5,Alle optaget,Specifikke jobs,Ikke-velfærdsjobs,store byer2,0,NA,NA,NA,NA,NA,NA,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,9.8,0,0,1,NULL,0,1,0
191605813,191605813,5,2,1,17,20,2,10,Mange jobs,Velfærdsjobs,små byer,0,NA,NA,NA,NA,NA,NA,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,9.8,0,0,1,NULL,0,1,0
191610068,191610068,1,1,0,21,20,2,10,Specifikke jobs,Velfærdsjobs,små byer,1,NA,NA,NA,NA,NA,NA,NULL,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,9,0,0,1,NULL,0,0,0
191610068,191610068,1,2,1,13,15,5,Kun kvote 2,Mange jobs,Ikke-velfærdsjobs,store byer1,1,NA,NA,NA,NA,NA,NA,NULL,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,9,0,0,1,NULL,0,0,0
191610068,191610068,2,1,1,17,5,3.5,10,Mange jobs,Velfærdsjobs,store byer2,1,NA,NA,NA,NA,NA,NA,NULL,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,9,0,0,1,NULL,0,0,0
191610068,191610068,2,2,0,25,10,4,Kun kvote 2,Specifikke jobs,Ikke-velfærdsjobs,små byer,1,NA,NA,NA,NA,NA,NA,NULL,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,9,0,0,1,NULL,0,0,0
191610068,191610068,3,1,0,21,20,3.5,6,Mange jobs,Velfærdsjobs,små byer,1,NA,NA,NA,NA,NA,NA,NULL,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,9,0,0,1,NULL,0,0,0
191610068,191610068,3,2,1,17,10,4,Kun kvote 2,Specifikke jobs,Ikke-velfærdsjobs,store byer2,1,NA,NA,NA,NA,NA,NA,NULL,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,9,0,0,1,NULL,0,0,0
191610068,191610068,4,1,1,21,5,3.5,Alle optaget,Specifikke jobs,Ikke-velfærdsjobs,store byer1,1,NA,NA,NA,NA,NA,NA,NULL,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,9,0,0,1,NULL,0,0,0
191610068,191610068,4,2,0,25,15,5,6,Mange jobs,Velfærdsjobs,store byer2,1,NA,NA,NA,NA,NA,NA,NULL,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,9,0,0,1,NULL,0,0,0
191610068,191610068,5,1,1,21,10,2,10,Mange jobs,Velfærdsjobs,store byer1,1,NA,NA,NA,NA,NA,NA,NULL,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,9,0,0,1,NULL,0,0,0
191610068,191610068,5,2,0,13,5,3.5,6,Specifikke jobs,Ikke-velfærdsjobs,små byer,1,NA,NA,NA,NA,NA,NA,NULL,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,9,0,0,1,NULL,0,0,0
191610243,191610243,1,1,0,21,5,4,Kun kvote 2,Specifikke jobs,Ikke-velfærdsjobs,store byer1,0,NA,NA,NA,NA,NA,NA,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,8.8,0,0,1,NULL,0,1,0
191610243,191610243,1,2,1,17,20,2,6,Mange jobs,Velfærdsjobs,små byer,0,NA,NA,NA,NA,NA,NA,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,8.8,0,0,1,NULL,0,1,0
191610243,191610243,2,1,1,17,10,5,Kun kvote 2,Specifikke jobs,Velfærdsjobs,store byer2,0,NA,NA,NA,NA,NA,NA,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,8.8,0,0,1,NULL,0,1,0
191610243,191610243,2,2,0,13,15,3.5,10,Mange jobs,Ikke-velfærdsjobs,store byer1,0,NA,NA,NA,NA,NA,NA,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,8.8,0,0,1,NULL,0,1,0
191610243,191610243,3,1,0,25,5,3.5,Alle optaget,Mange jobs,Ikke-velfærdsjobs,store byer2,0,NA,NA,NA,NA,NA,NA,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,8.8,0,0,1,NULL,0,1,0
191610243,191610243,3,2,1,17,15,4,10,Specifikke jobs,Velfærdsjobs,små byer,0,NA,NA,NA,NA,NA,NA,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,8.8,0,0,1,NULL,0,1,0
191610243,191610243,4,1,1,21,5,3.5,Alle optaget,Mange jobs,Velfærdsjobs,store byer1,0,NA,NA,NA,NA,NA,NA,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,8.8,0,0,1,NULL,0,1,0
191610243,191610243,4,2,0,13,10,2,10,Specifikke jobs,Ikke-velfærdsjobs,små byer,0,NA,NA,NA,NA,NA,NA,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,8.8,0,0,1,NULL,0,1,0
191610243,191610243,5,1,0,25,10,3.5,6,Mange jobs,Ikke-velfærdsjobs,små byer,0,NA,NA,NA,NA,NA,NA,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,8.8,0,0,1,NULL,0,1,0
191610243,191610243,5,2,1,21,15,4,Alle optaget,Specifikke jobs,Velfærdsjobs,store byer2,0,NA,NA,NA,NA,NA,NA,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,8.8,0,0,1,NULL,0,1,0
191631802,191631802,1,1,1,17,5,5,10,Specifikke jobs,Ikke-velfærdsjobs,store byer2,1,NA,NA,NA,NA,NA,NA,NULL,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,12.1,1,0,0,Jura,0,0,0
191631802,191631802,1,2,0,25,15,4,6,Mange jobs,Velfærdsjobs,store byer1,1,NA,NA,NA,NA,NA,NA,NULL,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,12.1,1,0,0,Jura,0,0,0
191631802,191631802,2,1,1,17,10,5,Alle optaget,Specifikke jobs,Ikke-velfærdsjobs,små byer,1,NA,NA,NA,NA,NA,NA,NULL,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,12.1,1,0,0,Jura,0,0,0
191631802,191631802,2,2,0,13,20,2,Kun kvote 2,Mange jobs,Velfærdsjobs,store byer2,1,NA,NA,NA,NA,NA,NA,NULL,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,12.1,1,0,0,Jura,0,0,0
191631802,191631802,3,1,1,25,5,2,6,Mange jobs,Ikke-velfærdsjobs,små byer,1,NA,NA,NA,NA,NA,NA,NULL,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,12.1,1,0,0,Jura,0,0,0
191631802,191631802,3,2,0,21,10,4,10,Specifikke jobs,Velfærdsjobs,store byer1,1,NA,NA,NA,NA,NA,NA,NULL,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,12.1,1,0,0,Jura,0,0,0
191631802,191631802,4,1,0,17,10,3.5,Kun kvote 2,Mange jobs,Velfærdsjobs,store byer2,1,NA,NA,NA,NA,NA,NA,NULL,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,12.1,1,0,0,Jura,0,0,0
191631802,191631802,4,2,1,21,5,3.5,Alle optaget,Specifikke jobs,Ikke-velfærdsjobs,store byer1,1,NA,NA,NA,NA,NA,NA,NULL,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,12.1,1,0,0,Jura,0,0,0
191631802,191631802,5,1,1,17,10,5,10,Mange jobs,Ikke-velfærdsjobs,store byer1,1,NA,NA,NA,NA,NA,NA,NULL,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,12.1,1,0,0,Jura,0,0,0
191631802,191631802,5,2,0,13,15,2,Kun kvote 2,Specifikke jobs,Velfærdsjobs,små byer,1,NA,NA,NA,NA,NA,NA,NULL,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,12.1,1,0,0,Jura,0,0,0
191636245,191636245,1,1,0,17,15,2,10,Specifikke jobs,Ikke-velfærdsjobs,små byer,1,NA,NA,NA,NA,NA,NA,NULL,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,11.7,0,1,0,"Molekylær biomedicin, KU",0,0,0
191636245,191636245,1,2,1,17,5,4,Kun kvote 2,Mange jobs,Ikke-velfærdsjobs,store byer1,1,NA,NA,NA,NA,NA,NA,NULL,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,11.7,0,1,0,"Molekylær biomedicin, KU",0,0,0
191636245,191636245,2,1,0,13,5,2,Alle optaget,Specifikke jobs,Ikke-velfærdsjobs,store byer1,1,NA,NA,NA,NA,NA,NA,NULL,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,11.7,0,1,0,"Molekylær biomedicin, KU",0,0,0
191636245,191636245,2,2,1,25,15,3.5,10,Mange jobs,Velfærdsjobs,små byer,1,NA,NA,NA,NA,NA,NA,NULL,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,11.7,0,1,0,"Molekylær biomedicin, KU",0,0,0
191636245,191636245,3,1,1,25,10,2,Alle optaget,Specifikke jobs,Velfærdsjobs,store byer1,1,NA,NA,NA,NA,NA,NA,NULL,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,11.7,0,1,0,"Molekylær biomedicin, KU",0,0,0
191636245,191636245,3,2,0,13,20,3.5,10,Mange jobs,Ikke-velfærdsjobs,store byer2,1,NA,NA,NA,NA,NA,NA,NULL,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,11.7,0,1,0,"Molekylær biomedicin, KU",0,0,0
191636245,191636245,4,1,1,21,5,2,Kun kvote 2,Mange jobs,Velfærdsjobs,små byer,1,NA,NA,NA,NA,NA,NA,NULL,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,11.7,0,1,0,"Molekylær biomedicin, KU",0,0,0
191636245,191636245,4,2,0,13,10,3.5,Kun kvote 2,Specifikke jobs,Ikke-velfærdsjobs,store byer2,1,NA,NA,NA,NA,NA,NA,NULL,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,11.7,0,1,0,"Molekylær biomedicin, KU",0,0,0
191636245,191636245,5,1,0,21,15,3.5,6,Specifikke jobs,Velfærdsjobs,små byer,1,NA,NA,NA,NA,NA,NA,NULL,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,11.7,0,1,0,"Molekylær biomedicin, KU",0,0,0
191636245,191636245,5,2,1,17,20,5,10,Mange jobs,Ikke-velfærdsjobs,store byer2,1,NA,NA,NA,NA,NA,NA,NULL,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,11.7,0,1,0,"Molekylær biomedicin, KU",0,0,0
191654950,191654950,1,1,0,13,20,4,10,Mange jobs,Ikke-velfærdsjobs,store byer1,0,NA,NA,NA,NA,NA,NA,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,10.3,0,0,1,NULL,0,1,0
191654950,191654950,1,2,1,17,10,3.5,Alle optaget,Specifikke jobs,Velfærdsjobs,store byer1,0,NA,NA,NA,NA,NA,NA,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,10.3,0,0,1,NULL,0,1,0
191654950,191654950,2,1,1,25,15,2,6,Specifikke jobs,Ikke-velfærdsjobs,små byer,0,NA,NA,NA,NA,NA,NA,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,10.3,0,0,1,NULL,0,1,0
191654950,191654950,2,2,0,13,10,5,6,Mange jobs,Velfærdsjobs,store byer2,0,NA,NA,NA,NA,NA,NA,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,10.3,0,0,1,NULL,0,1,0
191654950,191654950,3,1,0,13,15,3.5,Alle optaget,Specifikke jobs,Velfærdsjobs,store byer1,0,NA,NA,NA,NA,NA,NA,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,10.3,0,0,1,NULL,0,1,0
191654950,191654950,3,2,1,21,20,5,10,Mange jobs,Ikke-velfærdsjobs,store byer2,0,NA,NA,NA,NA,NA,NA,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,10.3,0,0,1,NULL,0,1,0
191654950,191654950,4,1,1,25,5,4,Alle optaget,Specifikke jobs,Velfærdsjobs,store byer2,0,NA,NA,NA,NA,NA,NA,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,10.3,0,0,1,NULL,0,1,0
191654950,191654950,4,2,0,17,15,2,6,Mange jobs,Ikke-velfærdsjobs,små byer,0,NA,NA,NA,NA,NA,NA,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,10.3,0,0,1,NULL,0,1,0
191654950,191654950,5,1,1,25,15,4,Kun kvote 2,Specifikke jobs,Velfærdsjobs,store byer1,0,NA,NA,NA,NA,NA,NA,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,10.3,0,0,1,NULL,0,1,0
191654950,191654950,5,2,0,17,20,3.5,10,Mange jobs,Ikke-velfærdsjobs,store byer2,0,NA,NA,NA,NA,NA,NA,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,10.3,0,0,1,NULL,0,1,0
191660398,191660398,1,1,1,25,15,2,Alle optaget,Specifikke jobs,Ikke-velfærdsjobs,store byer1,0,NA,NA,NA,NA,NA,NA,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,8,0,0,1,NULL,0,1,0
191660398,191660398,1,2,0,13,20,4,Kun kvote 2,Mange jobs,Velfærdsjobs,store byer2,0,NA,NA,NA,NA,NA,NA,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,8,0,0,1,NULL,0,1,0
191660398,191660398,2,1,0,13,5,4,6,Mange jobs,Velfærdsjobs,store byer2,0,NA,NA,NA,NA,NA,NA,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,8,0,0,1,NULL,0,1,0
191660398,191660398,2,2,1,21,20,5,Kun kvote 2,Specifikke jobs,Ikke-velfærdsjobs,store byer1,0,NA,NA,NA,NA,NA,NA,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,8,0,0,1,NULL,0,1,0
191660398,191660398,3,1,1,25,10,5,6,Mange jobs,Ikke-velfærdsjobs,store byer2,0,NA,NA,NA,NA,NA,NA,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,8,0,0,1,NULL,0,1,0
191660398,191660398,3,2,0,17,20,2,10,Specifikke jobs,Velfærdsjobs,store byer1,0,NA,NA,NA,NA,NA,NA,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,8,0,0,1,NULL,0,1,0
191660398,191660398,4,1,0,17,15,5,6,Specifikke jobs,Ikke-velfærdsjobs,små byer,0,NA,NA,NA,NA,NA,NA,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,8,0,0,1,NULL,0,1,0
191660398,191660398,4,2,1,21,10,3.5,Alle optaget,Specifikke jobs,Velfærdsjobs,store byer2,0,NA,NA,NA,NA,NA,NA,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,8,0,0,1,NULL,0,1,0
191660398,191660398,5,1,0,25,10,5,10,Specifikke jobs,Ikke-velfærdsjobs,små byer,0,NA,NA,NA,NA,NA,NA,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,8,0,0,1,NULL,0,1,0
191660398,191660398,5,2,1,21,15,3.5,Alle optaget,Mange jobs,Velfærdsjobs,store byer2,0,NA,NA,NA,NA,NA,NA,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,8,0,0,1,NULL,0,1,0
191660493,191660493,1,1,1,21,20,5,6,Specifikke jobs,Velfærdsjobs,små byer,0,NA,NA,NA,NA,NA,NA,2,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,10,1,0,0,HA Alm. på CBS,0,1,0
191660493,191660493,1,2,0,13,15,3.5,Kun kvote 2,Mange jobs,Ikke-velfærdsjobs,store byer2,0,NA,NA,NA,NA,NA,NA,2,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,10,1,0,0,HA Alm. på CBS,0,1,0
191660493,191660493,2,1,1,25,15,2,Alle optaget,Mange jobs,Velfærdsjobs,små byer,0,NA,NA,NA,NA,NA,NA,2,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,10,1,0,0,HA Alm. på CBS,0,1,0
191660493,191660493,2,2,0,13,10,4,6,Specifikke jobs,Velfærdsjobs,store byer2,0,NA,NA,NA,NA,NA,NA,2,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,10,1,0,0,HA Alm. på CBS,0,1,0
191660493,191660493,3,1,0,17,20,4,Alle optaget,Mange jobs,Ikke-velfærdsjobs,store byer1,0,NA,NA,NA,NA,NA,NA,2,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,10,1,0,0,HA Alm. på CBS,0,1,0
191660493,191660493,3,2,1,25,5,3.5,10,Specifikke jobs,Velfærdsjobs,små byer,0,NA,NA,NA,NA,NA,NA,2,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,10,1,0,0,HA Alm. på CBS,0,1,0
191660493,191660493,4,1,0,17,10,5,Alle optaget,Specifikke jobs,Ikke-velfærdsjobs,store byer2,0,NA,NA,NA,NA,NA,NA,2,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,10,1,0,0,HA Alm. på CBS,0,1,0
191660493,191660493,4,2,1,17,5,3.5,Kun kvote 2,Mange jobs,Velfærdsjobs,store byer1,0,NA,NA,NA,NA,NA,NA,2,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,10,1,0,0,HA Alm. på CBS,0,1,0
191660493,191660493,5,1,1,25,15,2,Alle optaget,Specifikke jobs,Velfærdsjobs,store byer1,0,NA,NA,NA,NA,NA,NA,2,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,10,1,0,0,HA Alm. på CBS,0,1,0
191660493,191660493,5,2,0,13,20,5,10,Mange jobs,Ikke-velfærdsjobs,store byer2,0,NA,NA,NA,NA,NA,NA,2,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,10,1,0,0,HA Alm. på CBS,0,1,0
