id,choice_set,profil,valg,livstidsindkomst,arbejdsløshed,længde,adgangskvotient,åbenhed,velfærdsarbejde,placering,target,target_variation,arbejdsløshed_target,åbenhed_target,beskæftigelse,sabbatår,køn,storby,forældre_udd,karaktergennemsnit,studie_start,studie_valg,højt_snit
197883210,2,1,1,21 mio,5%,2 år,10,Specifikke jobs,Ikke mulighed for velfærdsjobs,Uden for de fire store byer,Opfyldt/lighed,Opfyldt,Ikke opfyldt,Lighed,3.g,0,Mand,De fire store byer,MVU,8.3,0,NA,9 eller under
197883210,2,2,0,25 mio,15%,5 år,Alle optaget,Specifikke jobs,Ikke mulighed for velfærdsjobs,Uden for de fire store byer,Opfyldt/lighed,Opfyldt,Ikke opfyldt,Lighed,3.g,0,Mand,De fire store byer,MVU,8.3,0,NA,9 eller under
197883210,3,1,0,13 mio,10%,5 år,Kun kvote 2,Specifikke jobs,Ikke mulighed for velfærdsjobs,I de fire store byer,Ikke opfyldt,Ikke opfyldt,Ikke opfyldt,Lighed,3.g,0,Mand,De fire store byer,MVU,8.3,0,NA,9 eller under
197883210,3,2,1,25 mio,15%,4 år,10,Specifikke jobs,Ikke mulighed for velfærdsjobs,I de fire store byer,Ikke opfyldt,Ikke opfyldt,Ikke opfyldt,Lighed,3.g,0,Mand,De fire store byer,MVU,8.3,0,NA,9 eller under
197883210,4,1,0,13 mio,15%,"3,5 år",Kun kvote 2,Specifikke jobs,Ikke mulighed for velfærdsjobs,Uden for de fire store byer,Ikke opfyldt,Ikke opfyldt,Ikke opfyldt,Lighed,3.g,0,Mand,De fire store byer,MVU,8.3,0,NA,9 eller under
197883210,4,2,1,17 mio,10%,2 år,6,Specifikke jobs,Ikke mulighed for velfærdsjobs,I de fire store byer,Ikke opfyldt,Ikke opfyldt,Ikke opfyldt,Lighed,3.g,0,Mand,De fire store byer,MVU,8.3,0,NA,9 eller under
197883210,5,1,1,25 mio,5%,"3,5 år",10,Specifikke jobs,Ikke mulighed for velfærdsjobs,Uden for de fire store byer,Ikke opfyldt,Ikke opfyldt,Ikke opfyldt,Lighed,3.g,0,Mand,De fire store byer,MVU,8.3,0,NA,9 eller under
197883210,5,2,0,17 mio,20%,4 år,Kun kvote 2,Specifikke jobs,Ikke mulighed for velfærdsjobs,Uden for de fire store byer,Ikke opfyldt,Ikke opfyldt,Ikke opfyldt,Lighed,3.g,0,Mand,De fire store byer,MVU,8.3,0,NA,9 eller under
197883227,1,1,1,21 mio,20%,2 år,10,Specifikke jobs,Ikke mulighed for velfærdsjobs,I de fire store byer,Ikke opfyldt,Ikke opfyldt,Ikke opfyldt,Variation,3.g,0,Kvinde,De fire store byer,Erhvervsuddannelse,9.3,1,Journalistik,Over 9
197883227,1,2,0,13 mio,5%,5 år,Kun kvote 2,Mange jobs,Ikke mulighed for velfærdsjobs,I de fire store byer,Ikke opfyldt,Ikke opfyldt,Ikke opfyldt,Variation,3.g,0,Kvinde,De fire store byer,Erhvervsuddannelse,9.3,1,Journalistik,Over 9
197883227,2,1,0,13 mio,15%,"3,5 år",Kun kvote 2,Specifikke jobs,Ikke mulighed for velfærdsjobs,Uden for de fire store byer,Ikke opfyldt,Ikke opfyldt,Ikke opfyldt,Lighed,3.g,0,Kvinde,De fire store byer,Erhvervsuddannelse,9.3,1,Journalistik,Over 9
197883227,2,2,1,17 mio,10%,5 år,10,Specifikke jobs,Ikke mulighed for velfærdsjobs,Uden for de fire store byer,Ikke opfyldt,Ikke opfyldt,Ikke opfyldt,Lighed,3.g,0,Kvinde,De fire store byer,Erhvervsuddannelse,9.3,1,Journalistik,Over 9
197883227,3,1,1,17 mio,5%,4 år,6,Specifikke jobs,Ikke mulighed for velfærdsjobs,I de fire store byer,Ikke opfyldt,Ikke opfyldt,Ikke opfyldt,Lighed,3.g,0,Kvinde,De fire store byer,Erhvervsuddannelse,9.3,1,Journalistik,Over 9
197883227,3,2,0,21 mio,15%,"3,5 år",Alle optaget,Specifikke jobs,Ikke mulighed for velfærdsjobs,Uden for de fire store byer,Ikke opfyldt,Ikke opfyldt,Ikke opfyldt,Lighed,3.g,0,Kvinde,De fire store byer,Erhvervsuddannelse,9.3,1,Journalistik,Over 9
197883227,4,1,1,25 mio,10%,4 år,Alle optaget,Specifikke jobs,Ikke mulighed for velfærdsjobs,Uden for de fire store byer,Ikke opfyldt,Ikke opfyldt,Ikke opfyldt,Lighed,3.g,0,Kvinde,De fire store byer,Erhvervsuddannelse,9.3,1,Journalistik,Over 9
197883227,4,2,0,13 mio,20%,2 år,6,Specifikke jobs,Ikke mulighed for velfærdsjobs,Uden for de fire store byer,Ikke opfyldt,Ikke opfyldt,Ikke opfyldt,Lighed,3.g,0,Kvinde,De fire store byer,Erhvervsuddannelse,9.3,1,Journalistik,Over 9
197883227,5,1,0,25 mio,15%,4 år,Kun kvote 2,Specifikke jobs,Ikke mulighed for velfærdsjobs,Uden for de fire store byer,Opfyldt/lighed,Opfyldt,Ikke opfyldt,Variation,3.g,0,Kvinde,De fire store byer,Erhvervsuddannelse,9.3,1,Journalistik,Over 9
197883227,5,2,1,21 mio,5%,"3,5 år",Alle optaget,Mange jobs,Ikke mulighed for velfærdsjobs,Uden for de fire store byer,Opfyldt/lighed,Opfyldt,Ikke opfyldt,Variation,3.g,0,Kvinde,De fire store byer,Erhvervsuddannelse,9.3,1,Journalistik,Over 9
197883253,1,1,0,13 mio,10%,"3,5 år",Kun kvote 2,Mange jobs,Ikke mulighed for velfærdsjobs,Uden for de fire store byer,Ikke opfyldt,Ikke opfyldt,Opfyldt/lighed,Lighed,3.g,0,Mand,De fire store byer,KVU,5.7,0,NA,9 eller under
197883253,1,2,1,21 mio,5%,2 år,6,Mange jobs,Ikke mulighed for velfærdsjobs,I de fire store byer,Ikke opfyldt,Ikke opfyldt,Opfyldt/lighed,Lighed,3.g,0,Mand,De fire store byer,KVU,5.7,0,NA,9 eller under
197883253,2,1,1,17 mio,5%,"3,5 år",10,Mange jobs,Mulighed for velfærdsjobs,Uden for de fire store byer,Ikke opfyldt,Ikke opfyldt,Ikke opfyldt,Variation,3.g,0,Mand,De fire store byer,KVU,5.7,0,NA,9 eller under
197883253,2,2,0,13 mio,20%,5 år,Alle optaget,Specifikke jobs,Ikke mulighed for velfærdsjobs,Uden for de fire store byer,Ikke opfyldt,Ikke opfyldt,Ikke opfyldt,Variation,3.g,0,Mand,De fire store byer,KVU,5.7,0,NA,9 eller under
197883253,3,1,1,17 mio,10%,4 år,6,Specifikke jobs,Ikke mulighed for velfærdsjobs,Uden for de fire store byer,Ikke opfyldt,Ikke opfyldt,Ikke opfyldt,Lighed,3.g,0,Mand,De fire store byer,KVU,5.7,0,NA,9 eller under
197883253,3,2,0,13 mio,20%,"3,5 år",10,Specifikke jobs,Ikke mulighed for velfærdsjobs,Uden for de fire store byer,Ikke opfyldt,Ikke opfyldt,Ikke opfyldt,Lighed,3.g,0,Mand,De fire store byer,KVU,5.7,0,NA,9 eller under
197883253,4,1,1,25 mio,15%,"3,5 år",Kun kvote 2,Specifikke jobs,Ikke mulighed for velfærdsjobs,I de fire store byer,Ikke opfyldt,Ikke opfyldt,Ikke opfyldt,Lighed,3.g,0,Mand,De fire store byer,KVU,5.7,0,NA,9 eller under
197883253,4,2,0,17 mio,10%,5 år,6,Specifikke jobs,Mulighed for velfærdsjobs,I de fire store byer,Ikke opfyldt,Ikke opfyldt,Ikke opfyldt,Lighed,3.g,0,Mand,De fire store byer,KVU,5.7,0,NA,9 eller under
197883253,5,1,1,25 mio,15%,"3,5 år",Alle optaget,Specifikke jobs,Ikke mulighed for velfærdsjobs,Uden for de fire store byer,Ikke opfyldt,Ikke opfyldt,Ikke opfyldt,Lighed,3.g,0,Mand,De fire store byer,KVU,5.7,0,NA,9 eller under
197883253,5,2,0,17 mio,20%,4 år,Kun kvote 2,Specifikke jobs,Ikke mulighed for velfærdsjobs,Uden for de fire store byer,Ikke opfyldt,Ikke opfyldt,Ikke opfyldt,Lighed,3.g,0,Mand,De fire store byer,KVU,5.7,0,NA,9 eller under
197883276,1,1,1,21 mio,20%,5 år,10,Specifikke jobs,Mulighed for velfærdsjobs,I de fire store byer,Ikke opfyldt,Ikke opfyldt,Ikke opfyldt,Lighed,3.g,0,Mand,De fire store byer,LVU,9.4,0,NA,Over 9
197883276,1,2,0,17 mio,15%,"3,5 år",6,Specifikke jobs,Mulighed for velfærdsjobs,I de fire store byer,Ikke opfyldt,Ikke opfyldt,Ikke opfyldt,Lighed,3.g,0,Mand,De fire store byer,LVU,9.4,0,NA,Over 9
197883276,2,1,1,21 mio,10%,2 år,10,Specifikke jobs,Ikke mulighed for velfærdsjobs,Uden for de fire store byer,Ikke opfyldt,Ikke opfyldt,Opfyldt/lighed,Lighed,3.g,0,Mand,De fire store byer,LVU,9.4,0,NA,Over 9
197883276,2,2,0,17 mio,5%,4 år,Kun kvote 2,Specifikke jobs,Ikke mulighed for velfærdsjobs,I de fire store byer,Ikke opfyldt,Ikke opfyldt,Opfyldt/lighed,Lighed,3.g,0,Mand,De fire store byer,LVU,9.4,0,NA,Over 9
197883276,3,1,1,17 mio,20%,2 år,Kun kvote 2,Specifikke jobs,Ikke mulighed for velfærdsjobs,I de fire store byer,Ikke opfyldt,Ikke opfyldt,Ikke opfyldt,Lighed,3.g,0,Mand,De fire store byer,LVU,9.4,0,NA,Over 9
197883276,3,2,0,25 mio,5%,"3,5 år",10,Specifikke jobs,Mulighed for velfærdsjobs,Uden for de fire store byer,Ikke opfyldt,Ikke opfyldt,Ikke opfyldt,Lighed,3.g,0,Mand,De fire store byer,LVU,9.4,0,NA,Over 9
197883276,4,1,0,25 mio,10%,5 år,6,Specifikke jobs,Ikke mulighed for velfærdsjobs,I de fire store byer,Opfyldt/lighed,Opfyldt,Ikke opfyldt,Variation,3.g,0,Mand,De fire store byer,LVU,9.4,0,NA,Over 9
197883276,4,2,1,21 mio,15%,2 år,Kun kvote 2,Mange jobs,Ikke mulighed for velfærdsjobs,I de fire store byer,Opfyldt/lighed,Opfyldt,Ikke opfyldt,Variation,3.g,0,Mand,De fire store byer,LVU,9.4,0,NA,Over 9
197883276,5,1,1,21 mio,10%,2 år,6,Specifikke jobs,Ikke mulighed for velfærdsjobs,Uden for de fire store byer,Ikke opfyldt,Ikke opfyldt,Opfyldt/lighed,Lighed,3.g,0,Mand,De fire store byer,LVU,9.4,0,NA,Over 9
197883276,5,2,0,13 mio,5%,"3,5 år",Alle optaget,Specifikke jobs,Ikke mulighed for velfærdsjobs,Uden for de fire store byer,Ikke opfyldt,Ikke opfyldt,Opfyldt/lighed,Lighed,3.g,0,Mand,De fire store byer,LVU,9.4,0,NA,Over 9
197883295,1,1,1,21 mio,20%,5 år,Kun kvote 2,Specifikke jobs,Ikke mulighed for velfærdsjobs,I de fire store byer,Ikke opfyldt,Ikke opfyldt,Ikke opfyldt,Lighed,3.g,0,Mand,De fire store byer,KVU,4.2,0,NA,9 eller under
197883295,1,2,0,17 mio,5%,2 år,10,Specifikke jobs,Mulighed for velfærdsjobs,I de fire store byer,Ikke opfyldt,Ikke opfyldt,Ikke opfyldt,Lighed,3.g,0,Mand,De fire store byer,KVU,4.2,0,NA,9 eller under
197883295,2,1,1,17 mio,20%,2 år,Alle optaget,Specifikke jobs,Ikke mulighed for velfærdsjobs,Uden for de fire store byer,Ikke opfyldt,Ikke opfyldt,Ikke opfyldt,Lighed,3.g,0,Mand,De fire store byer,KVU,4.2,0,NA,9 eller under
197883295,2,2,0,21 mio,15%,"3,5 år",10,Specifikke jobs,Mulighed for velfærdsjobs,Uden for de fire store byer,Ikke opfyldt,Ikke opfyldt,Ikke opfyldt,Lighed,3.g,0,Mand,De fire store byer,KVU,4.2,0,NA,9 eller under
197883295,3,1,1,17 mio,5%,5 år,Kun kvote 2,Specifikke jobs,Ikke mulighed for velfærdsjobs,Uden for de fire store byer,Ikke opfyldt,Ikke opfyldt,Opfyldt/lighed,Lighed,3.g,0,Mand,De fire store byer,KVU,4.2,0,NA,9 eller under
197883295,3,2,0,21 mio,10%,4 år,6,Specifikke jobs,Ikke mulighed for velfærdsjobs,I de fire store byer,Ikke opfyldt,Ikke opfyldt,Opfyldt/lighed,Lighed,3.g,0,Mand,De fire store byer,KVU,4.2,0,NA,9 eller under
197883295,4,1,1,21 mio,15%,2 år,6,Specifikke jobs,Ikke mulighed for velfærdsjobs,I de fire store byer,Ikke opfyldt,Ikke opfyldt,Ikke opfyldt,Lighed,3.g,0,Mand,De fire store byer,KVU,4.2,0,NA,9 eller under
197883295,4,2,0,17 mio,10%,5 år,Alle optaget,Specifikke jobs,Ikke mulighed for velfærdsjobs,I de fire store byer,Ikke opfyldt,Ikke opfyldt,Ikke opfyldt,Lighed,3.g,0,Mand,De fire store byer,KVU,4.2,0,NA,9 eller under
197883295,5,1,0,13 mio,5%,5 år,6,Mange jobs,Ikke mulighed for velfærdsjobs,Uden for de fire store byer,Ikke opfyldt,Ikke opfyldt,Ikke opfyldt,Lighed,3.g,0,Mand,De fire store byer,KVU,4.2,0,NA,9 eller under
197883295,5,2,1,25 mio,15%,4 år,Alle optaget,Mange jobs,Mulighed for velfærdsjobs,Uden for de fire store byer,Ikke opfyldt,Ikke opfyldt,Ikke opfyldt,Lighed,3.g,0,Mand,De fire store byer,KVU,4.2,0,NA,9 eller under
197887569,1,1,0,13 mio,10%,5 år,10,Specifikke jobs,Ikke mulighed for velfærdsjobs,I de fire store byer,Opfyldt/lighed,NA,Opfyldt/lighed,Lighed,3.g,0,Mand,De fire store byer,Erhvervsuddannelse,9.2,0,NA,Over 9
197887569,1,2,1,13 mio,5%,4 år,Alle optaget,Specifikke jobs,Ikke mulighed for velfærdsjobs,Uden for de fire store byer,Opfyldt/lighed,NA,Opfyldt/lighed,Lighed,3.g,0,Mand,De fire store byer,Erhvervsuddannelse,9.2,0,NA,Over 9
197887569,2,1,1,21 mio,15%,4 år,6,Specifikke jobs,Ikke mulighed for velfærdsjobs,Uden for de fire store byer,Ikke opfyldt,Ikke opfyldt,Ikke opfyldt,Lighed,3.g,0,Mand,De fire store byer,Erhvervsuddannelse,9.2,0,NA,Over 9
197887569,2,2,0,13 mio,5%,"3,5 år",Kun kvote 2,Specifikke jobs,Ikke mulighed for velfærdsjobs,Uden for de fire store byer,Ikke opfyldt,Ikke opfyldt,Ikke opfyldt,Lighed,3.g,0,Mand,De fire store byer,Erhvervsuddannelse,9.2,0,NA,Over 9
197887569,3,1,0,17 mio,20%,2 år,6,Specifikke jobs,Ikke mulighed for velfærdsjobs,Uden for de fire store byer,Ikke opfyldt,Ikke opfyldt,Ikke opfyldt,Lighed,3.g,0,Mand,De fire store byer,Erhvervsuddannelse,9.2,0,NA,Over 9
197887569,3,2,1,25 mio,15%,4 år,Kun kvote 2,Specifikke jobs,Mulighed for velfærdsjobs,Uden for de fire store byer,Ikke opfyldt,Ikke opfyldt,Ikke opfyldt,Lighed,3.g,0,Mand,De fire store byer,Erhvervsuddannelse,9.2,0,NA,Over 9
197887569,4,1,0,13 mio,10%,5 år,6,Specifikke jobs,Mulighed for velfærdsjobs,Uden for de fire store byer,Ikke opfyldt,Ikke opfyldt,Ikke opfyldt,Lighed,3.g,0,Mand,De fire store byer,Erhvervsuddannelse,9.2,0,NA,Over 9
197887569,4,2,1,NA,15%,2 år,10,Specifikke jobs,Ikke mulighed for velfærdsjobs,Uden for de fire store byer,Ikke opfyldt,Ikke opfyldt,Ikke opfyldt,Lighed,3.g,0,Mand,De fire store byer,Erhvervsuddannelse,9.2,0,NA,Over 9
197887569,5,1,0,17 mio,20%,2 år,Alle optaget,Specifikke jobs,Ikke mulighed for velfærdsjobs,Uden for de fire store byer,Ikke opfyldt,Ikke opfyldt,Ikke opfyldt,Lighed,3.g,0,Mand,De fire store byer,Erhvervsuddannelse,9.2,0,NA,Over 9
197887569,5,2,1,21 mio,15%,"3,5 år",Kun kvote 2,Specifikke jobs,Mulighed for velfærdsjobs,Uden for de fire store byer,Ikke opfyldt,Ikke opfyldt,Ikke opfyldt,Lighed,3.g,0,Mand,De fire store byer,Erhvervsuddannelse,9.2,0,NA,Over 9
197891842,1,1,1,17 mio,10%,"3,5 år",Alle optaget,Specifikke jobs,Mulighed for velfærdsjobs,I de fire store byer,Ikke opfyldt,Ikke opfyldt,Ikke opfyldt,Lighed,3.g,0,Mand,De fire store byer,KVU,5.2,0,NA,9 eller under
197891842,1,2,0,21 mio,20%,2 år,6,Specifikke jobs,Mulighed for velfærdsjobs,Uden for de fire store byer,Ikke opfyldt,Ikke opfyldt,Ikke opfyldt,Lighed,3.g,0,Mand,De fire store byer,KVU,5.2,0,NA,9 eller under
197891842,2,1,1,17 mio,5%,5 år,Kun kvote 2,Specifikke jobs,Ikke mulighed for velfærdsjobs,Uden for de fire store byer,Ikke opfyldt,Ikke opfyldt,Opfyldt/lighed,Lighed,3.g,0,Mand,De fire store byer,KVU,5.2,0,NA,9 eller under
197891842,2,2,0,13 mio,10%,2 år,Alle optaget,Specifikke jobs,Ikke mulighed for velfærdsjobs,Uden for de fire store byer,Ikke opfyldt,Ikke opfyldt,Opfyldt/lighed,Lighed,3.g,0,Mand,De fire store byer,KVU,5.2,0,NA,9 eller under
197891842,3,1,1,25 mio,10%,"3,5 år",Alle optaget,Specifikke jobs,Ikke mulighed for velfærdsjobs,Uden for de fire store byer,Ikke opfyldt,Ikke opfyldt,Ikke opfyldt,Lighed,3.g,0,Mand,De fire store byer,KVU,5.2,0,NA,9 eller under
197891842,3,2,0,NA,15%,4 år,Kun kvote 2,Specifikke jobs,Ikke mulighed for velfærdsjobs,Uden for de fire store byer,Ikke opfyldt,Ikke opfyldt,Ikke opfyldt,Lighed,3.g,0,Mand,De fire store byer,KVU,5.2,0,NA,9 eller under
197891842,4,1,0,13 mio,5%,2 år,Alle optaget,Specifikke jobs,Ikke mulighed for velfærdsjobs,Uden for de fire store byer,Ikke opfyldt,Ikke opfyldt,Ikke opfyldt,Lighed,3.g,0,Mand,De fire store byer,KVU,5.2,0,NA,9 eller under
197891842,4,2,1,21 mio,20%,5 år,Kun kvote 2,Specifikke jobs,Mulighed for velfærdsjobs,Uden for de fire store byer,Ikke opfyldt,Ikke opfyldt,Ikke opfyldt,Lighed,3.g,0,Mand,De fire store byer,KVU,5.2,0,NA,9 eller under
197891842,5,1,1,17 mio,15%,"3,5 år",Alle optaget,Specifikke jobs,Ikke mulighed for velfærdsjobs,Uden for de fire store byer,Opfyldt/lighed,NA,Ikke opfyldt,Lighed,3.g,0,Mand,De fire store byer,KVU,5.2,0,NA,9 eller under
197891842,5,2,0,17 mio,10%,5 år,10,Specifikke jobs,Ikke mulighed for velfærdsjobs,I de fire store byer,Opfyldt/lighed,NA,Ikke opfyldt,Lighed,3.g,0,Mand,De fire store byer,KVU,5.2,0,NA,9 eller under
197891863,1,1,0,13 mio,20%,5 år,6,Specifikke jobs,Ikke mulighed for velfærdsjobs,Uden for de fire store byer,Ikke opfyldt,Ikke opfyldt,Ikke opfyldt,Lighed,3.g,0,Mand,De fire store byer,MVU,7.5,0,NA,9 eller under
197891863,1,2,1,17 mio,5%,"3,5 år",Kun kvote 2,Specifikke jobs,Mulighed for velfærdsjobs,Uden for de fire store byer,Ikke opfyldt,Ikke opfyldt,Ikke opfyldt,Lighed,3.g,0,Mand,De fire store byer,MVU,7.5,0,NA,9 eller under
197891863,2,1,1,21 mio,20%,5 år,6,Specifikke jobs,Ikke mulighed for velfærdsjobs,Uden for de fire store byer,Ikke opfyldt,Ikke opfyldt,Ikke opfyldt,Lighed,3.g,0,Mand,De fire store byer,MVU,7.5,0,NA,9 eller under
197891863,2,2,0,13 mio,10%,4 år,Kun kvote 2,Specifikke jobs,Ikke mulighed for velfærdsjobs,Uden for de fire store byer,Ikke opfyldt,Ikke opfyldt,Ikke opfyldt,Lighed,3.g,0,Mand,De fire store byer,MVU,7.5,0,NA,9 eller under
197891863,3,1,1,NA,5%,2 år,Kun kvote 2,Specifikke jobs,Ikke mulighed for velfærdsjobs,Uden for de fire store byer,Ikke opfyldt,Ikke opfyldt,Ikke opfyldt,Lighed,3.g,0,Mand,De fire store byer,MVU,7.5,0,NA,9 eller under
197891863,3,2,0,17 mio,15%,"3,5 år",10,Specifikke jobs,Ikke mulighed for velfærdsjobs,Uden for de fire store byer,Ikke opfyldt,Ikke opfyldt,Ikke opfyldt,Lighed,3.g,0,Mand,De fire store byer,MVU,7.5,0,NA,9 eller under
197891863,4,1,0,13 mio,20%,2 år,Alle optaget,Specifikke jobs,Ikke mulighed for velfærdsjobs,Uden for de fire store byer,Ikke opfyldt,Ikke opfyldt,Ikke opfyldt,Lighed,3.g,0,Mand,De fire store byer,MVU,7.5,0,NA,9 eller under
197891863,4,2,1,21 mio,15%,4 år,10,Specifikke jobs,Ikke mulighed for velfærdsjobs,Uden for de fire store byer,Ikke opfyldt,Ikke opfyldt,Ikke opfyldt,Lighed,3.g,0,Mand,De fire store byer,MVU,7.5,0,NA,9 eller under
197891863,5,1,1,21 mio,15%,2 år,Kun kvote 2,Specifikke jobs,Ikke mulighed for velfærdsjobs,Uden for de fire store byer,Opfyldt/lighed,Opfyldt,Ikke opfyldt,Variation,3.g,0,Mand,De fire store byer,MVU,7.5,0,NA,9 eller under
197891863,5,2,0,25 mio,10%,5 år,10,Mange jobs,Ikke mulighed for velfærdsjobs,I de fire store byer,Opfyldt/lighed,Opfyldt,Ikke opfyldt,Variation,3.g,0,Mand,De fire store byer,MVU,7.5,0,NA,9 eller under
197891873,1,1,0,17 mio,20%,"3,5 år",6,Specifikke jobs,Ikke mulighed for velfærdsjobs,Uden for de fire store byer,Opfyldt/lighed,NA,Ikke opfyldt,Lighed,3.g,0,Kvinde,Uden for de fire store byer,Erhvervsuddannelse,10,0,NA,Over 9
197891873,1,2,1,17 mio,15%,2 år,10,Specifikke jobs,Ikke mulighed for velfærdsjobs,Uden for de fire store byer,Opfyldt/lighed,NA,Ikke opfyldt,Lighed,3.g,0,Kvinde,Uden for de fire store byer,Erhvervsuddannelse,10,0,NA,Over 9
197891873,2,1,0,13 mio,20%,"3,5 år",10,Specifikke jobs,Ikke mulighed for velfærdsjobs,Uden for de fire store byer,Ikke opfyldt,Ikke opfyldt,Ikke opfyldt,Lighed,3.g,0,Kvinde,Uden for de fire store byer,Erhvervsuddannelse,10,0,NA,Over 9
197891873,2,2,1,25 mio,5%,4 år,Kun kvote 2,Specifikke jobs,Ikke mulighed for velfærdsjobs,I de fire store byer,Ikke opfyldt,Ikke opfyldt,Ikke opfyldt,Lighed,3.g,0,Kvinde,Uden for de fire store byer,Erhvervsuddannelse,10,0,NA,Over 9
197891873,3,1,0,13 mio,15%,5 år,6,Specifikke jobs,Ikke mulighed for velfærdsjobs,Uden for de fire store byer,Ikke opfyldt,Ikke opfyldt,Ikke opfyldt,Lighed,3.g,0,Kvinde,Uden for de fire store byer,Erhvervsuddannelse,10,0,NA,Over 9
197891873,3,2,1,21 mio,5%,"3,5 år",Alle optaget,Specifikke jobs,Ikke mulighed for velfærdsjobs,Uden for de fire store byer,Ikke opfyldt,Ikke opfyldt,Ikke opfyldt,Lighed,3.g,0,Kvinde,Uden for de fire store byer,Erhvervsuddannelse,10,0,NA,Over 9
197891873,4,1,1,21 mio,5%,4 år,Alle optaget,Specifikke jobs,Ikke mulighed for velfærdsjobs,I de fire store byer,Ikke opfyldt,Ikke opfyldt,Ikke opfyldt,Lighed,3.g,0,Kvinde,Uden for de fire store byer,Erhvervsuddannelse,10,0,NA,Over 9
197891873,4,2,0,17 mio,15%,2 år,Kun kvote 2,Specifikke jobs,Ikke mulighed for velfærdsjobs,Uden for de fire store byer,Ikke opfyldt,Ikke opfyldt,Ikke opfyldt,Lighed,3.g,0,Kvinde,Uden for de fire store byer,Erhvervsuddannelse,10,0,NA,Over 9
197891873,5,1,0,13 mio,15%,4 år,10,Specifikke jobs,Ikke mulighed for velfærdsjobs,I de fire store byer,Ikke opfyldt,Ikke opfyldt,Ikke opfyldt,Lighed,3.g,0,Kvinde,Uden for de fire store byer,Erhvervsuddannelse,10,0,NA,Over 9
197891873,5,2,1,17 mio,10%,5 år,6,Specifikke jobs,Ikke mulighed for velfærdsjobs,Uden for de fire store byer,Ikke opfyldt,Ikke opfyldt,Ikke opfyldt,Lighed,3.g,0,Kvinde,Uden for de fire store byer,Erhvervsuddannelse,10,0,NA,Over 9
197895825,1,1,1,NA,10%,"3,5 år",6,Specifikke jobs,Ikke mulighed for velfærdsjobs,Uden for de fire store byer,Ikke opfyldt,Ikke opfyldt,Opfyldt/lighed,Lighed,3.g,0,Mand,Uden for de fire store byer,KVU,6.4,0,NA,9 eller under
197895825,1,2,0,13 mio,5%,2 år,Alle optaget,Specifikke jobs,Ikke mulighed for velfærdsjobs,Uden for de fire store byer,Ikke opfyldt,Ikke opfyldt,Opfyldt/lighed,Lighed,3.g,0,Mand,Uden for de fire store byer,KVU,6.4,0,NA,9 eller under
197895825,2,1,0,21 mio,5%,5 år,10,Specifikke jobs,Ikke mulighed for velfærdsjobs,Uden for de fire store byer,Ikke opfyldt,Ikke opfyldt,Ikke opfyldt,Lighed,3.g,0,Mand,Uden for de fire store byer,KVU,6.4,0,NA,9 eller under
197895825,2,2,1,NA,15%,4 år,Kun kvote 2,Specifikke jobs,Ikke mulighed for velfærdsjobs,I de fire store byer,Ikke opfyldt,Ikke opfyldt,Ikke opfyldt,Lighed,3.g,0,Mand,Uden for de fire store byer,KVU,6.4,0,NA,9 eller under
197895825,3,1,0,17 mio,10%,"3,5 år",10,Specifikke jobs,Ikke mulighed for velfærdsjobs,I de fire store byer,Ikke opfyldt,Ikke opfyldt,Ikke opfyldt,Lighed,3.g,0,Mand,Uden for de fire store byer,KVU,6.4,0,NA,9 eller under
197895825,3,2,1,25 mio,15%,5 år,6,Specifikke jobs,Mulighed for velfærdsjobs,Uden for de fire store byer,Ikke opfyldt,Ikke opfyldt,Ikke opfyldt,Lighed,3.g,0,Mand,Uden for de fire store byer,KVU,6.4,0,NA,9 eller under
197895825,4,1,0,17 mio,20%,"3,5 år",Alle optaget,Specifikke jobs,Mulighed for velfærdsjobs,Uden for de fire store byer,Ikke opfyldt,Ikke opfyldt,Ikke opfyldt,Variation,3.g,0,Mand,Uden for de fire store byer,KVU,6.4,0,NA,9 eller under
197895825,4,2,1,25 mio,15%,2 år,6,Mange jobs,Ikke mulighed for velfærdsjobs,I de fire store byer,Ikke opfyldt,Ikke opfyldt,Ikke opfyldt,Variation,3.g,0,Mand,Uden for de fire store byer,KVU,6.4,0,NA,9 eller under
197895825,5,1,1,13 mio,20%,5 år,Kun kvote 2,Specifikke jobs,Mulighed for velfærdsjobs,I de fire store byer,Ikke opfyldt,Ikke opfyldt,Ikke opfyldt,Lighed,3.g,0,Mand,Uden for de fire store byer,KVU,6.4,0,NA,9 eller under
197895825,5,2,0,17 mio,10%,2 år,10,Specifikke jobs,Mulighed for velfærdsjobs,Uden for de fire store byer,Ikke opfyldt,Ikke opfyldt,Ikke opfyldt,Lighed,3.g,0,Mand,Uden for de fire store byer,KVU,6.4,0,NA,9 eller under
197896122,1,1,1,21 mio,5%,2 år,6,Mange jobs,Ikke mulighed for velfærdsjobs,Uden for de fire store byer,Opfyldt/lighed,NA,Ikke opfyldt,Variation,3.g,0,Kvinde,Uden for de fire store byer,LVU,10.2,1,Jura på KU eller AU,Over 9
197896122,1,2,0,21 mio,15%,5 år,Kun kvote 2,Specifikke jobs,Ikke mulighed for velfærdsjobs,Uden for de fire store byer,Opfyldt/lighed,NA,Ikke opfyldt,Variation,3.g,0,Kvinde,Uden for de fire store byer,LVU,10.2,1,Jura på KU eller AU,Over 9
